id;start_session;stop_session;sex;service_category;customer_category;number_person;assesment
5676;2022-01-25 00:59:38;2022-01-25 01:20:41;Male;med_service;individual;2;5
3742;2022-01-25 02:53:48;2022-01-25 02:54:33;Female;med_service;individual;3;2
8601;2022-01-25 05:12:39;2022-01-25 05:34:18;Male;med_service;individual;5;3
9242;2022-01-25 08:24:56;2022-01-25 10:22:19;Female;med_service;The business;42;5
5082;2022-01-25 12:31:46;2022-01-25 12:47:08;Male;med_service;individual;3;3
5402;2022-01-25 12:52:58;2022-01-25 14:28:44;Male;med_service;The business;40;3
9316;2022-01-25 14:47:17;2022-01-25 14:54:44;Male;med_service;individual;4;5
4967;2022-01-25 14:47:17;2022-01-25 17:07:56;Male;med_service;The business;25;2
1620;2022-01-25 19:26:52;2022-01-25 19:28:10;Female;med_service;individual;1;1
7011;2022-01-25 23:05:25;2022-01-25 23:05:29;Male;med_service;individual;5;1
633;2022-01-26 01:50:36;2022-01-26 03:51:33;Male;med_service;The business;31;5
5376;2022-01-26 08:13:16;2022-01-26 08:25:47;Female;med_service;individual;3;2
1891;2022-01-26 09:00:24;2022-01-26 09:08:11;Male;med_service;The business;26;5
9269;2022-01-26 09:11:40;2022-01-26 09:13:08;Female;med_service;individual;5;4
9539;2022-01-26 09:21:09;2022-01-26 09:24:20;Male;med_service;individual;5;4
1228;2022-01-26 10:31:34;2022-01-26 10:40:49;Female;med_service;individual;3;3
778;2022-01-26 11:24:54;2022-01-26 11:26:37;Female;med_service;individual;3;5
5881;2022-01-26 12:24:38;2022-01-26 12:27:44;Female;info;individual;-1;1
7819;2022-01-26 13:06:30;2022-01-26 13:14:37;Female;med_service;individual;2;2
5499;2022-01-26 14:55:57;2022-01-26 15:09:13;Female;med_service;individual;5;3
3957;2022-01-26 16:00:29;2022-01-26 16:00:52;Male;med_service;individual;2;2
3701;2022-01-26 16:00:29;2022-01-26 17:07:06;Male;med_service;The business;20;4
1260;2022-01-26 18:34:11;2022-01-26 18:34:36;Female;med_service;individual;5;2
9308;2022-01-26 18:34:11;2022-01-26 23:09:25;Female;med_service;The business;46;1
9096;2022-01-26 18:34:36;2022-01-26 18:36:03;Female;med_service;individual;2;4
2617;2022-01-26 18:36:03;2022-01-26 18:43:06;Male;med_service;individual;3;4
9896;2022-01-26 18:43:06;2022-01-26 18:50:09;Female;med_service;individual;2;1
761;2022-01-26 18:50:09;2022-01-26 19:10:27;Male;med_service;individual;4;4
8905;2022-01-26 18:50:09;2022-01-27 03:22:16;Female;med_service;The business;50;1
3790;2022-01-26 19:10:27;2022-01-26 19:10:31;Male;med_service;individual;1;5
6479;2022-01-26 19:10:31;2022-01-26 19:10:44;Male;med_service;individual;1;2
8698;2022-01-26 19:10:44;2022-01-26 19:12:11;Female;med_service;individual;4;3
2205;2022-01-26 19:12:11;2022-01-26 19:22:54;Female;med_service;individual;3;2
8104;2022-01-26 19:22:54;2022-01-26 19:22:56;Female;med_service;individual;4;4
3357;2022-01-26 23:09:25;2022-01-26 23:10:45;Female;med_service;individual;2;4
3827;2022-01-27 03:29:35;2022-01-27 04:05:52;Female;med_service;individual;5;5
9667;2022-01-27 04:17:50;2022-01-27 04:22:34;Male;med_service;The business;47;1
4630;2022-01-28 01:58:13;2022-01-28 02:02:19;Female;med_service;individual;2;4
7715;2022-01-28 04:55:45;2022-01-28 04:59:46;Female;med_service;individual;3;1
6814;2022-01-28 05:48:30;2022-01-28 05:51:16;Male;info;individual;0;5
7327;2022-01-28 06:22:03;2022-01-28 06:54:45;Female;med_service;The business;20;4
3997;2022-01-28 15:20:55;2022-01-28 15:29:24;Male;med_service;individual;1;5
2861;2022-01-28 18:01:23;2022-01-28 18:18:03;Male;med_service;individual;5;5
8709;2022-01-29 00:46:33;2022-01-29 01:11:02;Female;med_service;individual;2;1
4433;2022-01-29 05:31:14;2022-01-29 05:40:49;Female;med_service;individual;4;2
6870;2022-01-29 07:32:11;2022-01-29 07:41:17;Female;med_service;individual;2;3
9899;2022-01-29 10:48:20;2022-01-29 10:50:39;Male;info;individual;-1;4
4067;2022-01-29 15:23:38;2022-01-29 15:44:29;Male;med_service;individual;4;1
472;2022-01-29 19:54:03;2022-01-29 19:56:48;Male;med_service;individual;2;3
3467;2022-01-29 20:09:07;2022-01-29 20:12:12;Female;med_service;individual;4;1
4363;2022-01-30 00:14:07;2022-01-30 00:15:08;Male;info;individual;0;1
4314;2022-01-30 01:26:42;2022-01-30 01:39:22;Female;med_service;individual;3;1
2994;2022-01-30 01:26:42;2022-01-30 01:56:24;Male;med_service;individual;-1;5
8402;2022-01-30 02:48:21;2022-01-30 02:57:00;Female;med_service;individual;3;3
8161;2022-01-30 06:49:41;2022-01-30 06:50:42;Male;med_service;individual;3;3
8674;2022-01-30 09:20:59;2022-01-30 09:25:23;Male;info;individual;0;2
1456;2022-01-30 10:21:00;2022-01-30 11:19:11;Female;med_service;individual;5;4
1169;2022-01-30 15:13:08;2022-01-30 15:37:02;Male;med_service;individual;5;4
3375;2022-01-31 00:52:14;2022-01-31 00:55:35;Female;med_service;individual;2;3
3323;2022-01-31 00:52:14;2022-01-31 01:12:56;Female;med_service;individual;3;5
5767;2022-01-31 02:39:13;2022-01-31 03:07:45;Male;med_service;individual;5;1
125;2022-01-31 09:18:01;2022-01-31 09:19:44;Male;med_service;individual;2;2
6347;2022-01-31 11:10:45;2022-01-31 11:12:20;Male;med_service;individual;2;4
4028;2022-01-31 11:10:45;2022-01-31 11:49:56;Male;med_service;individual;4;5
9559;2022-01-31 11:12:20;2022-01-31 11:26:50;Female;med_service;individual;2;5
5948;2022-01-31 15:22:07;2022-01-31 15:23:58;Male;med_service;individual;2;3
6634;2022-01-31 15:22:07;2022-01-31 15:28:08;Female;med_service;individual;5;1
9472;2022-01-31 16:23:03;2022-01-31 16:26:56;Female;med_service;individual;3;3
3378;2022-01-31 18:23:03;2022-01-31 18:47:57;Male;med_service;individual;5;5
3323;2022-01-31 19:30:54;2022-01-31 19:31:03;Male;med_service;individual;5;4
236;2022-01-31 20:34:17;2022-01-31 20:37:55;Female;med_service;individual;1;3
105;2022-01-31 22:35:58;2022-01-31 22:45:39;Female;med_service;individual;5;1
9534;2022-01-31 23:18:59;2022-01-31 23:23:04;Female;med_service;individual;2;1
6924;2022-02-01 01:20:14;2022-02-01 01:36:04;Male;med_service;individual;3;5
9755;2022-02-01 06:42:06;2022-02-01 06:45:38;Female;med_service;individual;5;4
3357;2022-02-01 11:44:55;2022-02-01 11:52:05;Male;info;individual;0;3
654;2022-02-01 12:55:25;2022-02-01 12:55:56;Female;med_service;individual;4;3
4290;2022-02-01 15:25:20;2022-02-01 15:31:45;Female;med_service;individual;2;2
46;2022-02-01 15:44:12;2022-02-01 15:46:22;Male;info;individual;-1;4
9712;2022-02-01 17:08:49;2022-02-01 17:11:55;Male;med_service;individual;3;3
7007;2022-02-01 17:57:49;2022-02-01 18:12:17;Male;med_service;individual;2;1
5856;2022-02-01 18:48:10;2022-02-01 18:48:45;Male;med_service;individual;2;1
1638;2022-02-02 02:05:49;2022-02-02 02:14:20;Female;med_service;individual;2;5
9318;2022-02-02 03:23:58;2022-02-02 03:32:11;Male;med_service;individual;5;4
5257;2022-02-02 08:31:11;2022-02-02 08:39:11;Male;med_service;individual;3;5
7037;2022-02-02 14:15:21;2022-02-02 14:16:02;Male;info;individual;-1;2
5674;2022-02-02 15:54:52;2022-02-02 16:32:44;Female;med_service;individual;5;5
5051;2022-02-02 16:55:32;2022-02-02 16:58:30;Male;med_service;individual;3;2
5649;2022-02-02 22:44:53;2022-02-02 22:47:03;Female;med_service;individual;2;2
5679;2022-02-03 02:25:29;2022-02-03 02:30:54;Female;med_service;individual;3;2
5636;2022-02-03 12:13:24;2022-02-03 14:00:22;Male;med_service;The business;29;1
7621;2022-02-03 20:42:21;2022-02-03 21:01:50;Male;med_service;individual;4;2
9484;2022-02-03 23:38:27;2022-02-03 23:40:27;Female;med_service;individual;2;3
240;2022-02-03 23:38:27;2022-02-03 23:58:44;Male;med_service;individual;5;3
327;2022-02-04 06:53:15;2022-02-04 06:54:53;Female;med_service;individual;2;3
8825;2022-02-04 08:08:40;2022-02-04 08:08:43;Male;med_service;individual;-1;3
3622;2022-02-04 09:27:46;2022-02-04 09:28:50;Female;med_service;individual;1;3
2679;2022-02-04 11:11:03;2022-02-04 11:33:07;Female;med_service;individual;5;5
7549;2022-02-04 17:12:24;2022-02-04 17:18:08;Female;med_service;individual;2;1
4344;2022-02-04 18:35:07;2022-02-04 19:10:34;Male;med_service;individual;3;1
917;2022-02-04 21:14:25;2022-02-04 21:26:15;Male;med_service;individual;4;2
9858;2022-02-04 21:59:01;2022-02-04 22:22:10;Male;med_service;individual;5;5
3881;2022-02-04 22:47:39;2022-02-04 23:20:23;Male;med_service;individual;5;3
5983;2022-02-04 23:59:12;2022-02-05 00:01:23;Female;med_service;individual;5;2
8914;2022-02-05 01:42:34;2022-02-05 01:43:38;Male;med_service;individual;5;5
6524;2022-02-05 02:18:10;2022-02-05 02:19:41;Female;med_service;individual;4;2
719;2022-02-05 03:33:02;2022-02-05 03:52:45;Male;med_service;The business;22;1
9403;2022-02-05 03:33:02;2022-02-05 05:11:59;Female;med_service;The business;32;4
5538;2022-02-05 09:03:12;2022-02-05 09:05:47;Female;med_service;individual;4;1
4227;2022-02-05 09:03:12;2022-02-05 09:16:16;Female;med_service;individual;5;2
9454;2022-02-05 12:32:24;2022-02-05 12:40:06;Male;med_service;individual;4;4
9524;2022-02-05 13:38:02;2022-02-05 13:55:16;Female;med_service;individual;5;5
6157;2022-02-05 18:53:59;2022-02-05 18:57:03;Male;med_service;individual;2;4
5916;2022-02-05 18:53:59;2022-02-05 19:03:32;Male;med_service;individual;3;1
6676;2022-02-05 22:07:52;2022-02-05 22:09:54;Male;med_service;individual;1;3
3917;2022-02-05 22:29:51;2022-02-05 22:37:58;Female;med_service;individual;3;2
7782;2022-02-06 07:49:36;2022-02-06 08:00:00;Female;med_service;individual;4;3
1818;2022-02-06 07:49:36;2022-02-06 11:37:05;Male;med_service;The business;39;3
5740;2022-02-06 08:00:00;2022-02-06 08:04:55;Female;info;individual;-1;1
6004;2022-02-06 08:04:55;2022-02-06 08:10:44;Female;med_service;individual;4;2
5679;2022-02-06 08:10:44;2022-02-06 08:11:27;Female;med_service;individual;3;1
8507;2022-02-06 08:11:27;2022-02-06 08:30:38;Female;med_service;individual;5;4
9972;2022-02-06 08:30:38;2022-02-06 08:31:18;Female;med_service;individual;2;3
9569;2022-02-06 12:58:39;2022-02-06 13:00:11;Female;med_service;individual;2;1
9641;2022-02-06 17:53:52;2022-02-06 18:02:45;Male;med_service;individual;5;3
8557;2022-02-06 19:15:36;2022-02-06 19:20:45;Female;med_service;individual;5;1
9774;2022-02-07 02:24:14;2022-02-07 02:29:10;Female;med_service;individual;4;1
1009;2022-02-07 03:52:31;2022-02-07 04:03:06;Female;med_service;individual;2;2
4591;2022-02-07 05:00:39;2022-02-07 05:01:34;Female;med_service;individual;4;3
6101;2022-02-07 07:45:02;2022-02-07 07:48:55;Female;med_service;individual;4;3
4548;2022-02-07 11:40:40;2022-02-07 11:46:13;Female;med_service;individual;4;2
5243;2022-02-07 16:39:54;2022-02-07 16:40:18;Male;med_service;individual;-1;3
4445;2022-02-07 16:39:54;2022-02-07 17:54:16;Male;med_service;The business;38;2
8103;2022-02-07 19:15:04;2022-02-07 19:17:49;Female;med_service;individual;3;2
4038;2022-02-07 22:00:52;2022-02-07 22:06:17;Male;med_service;individual;3;4
5136;2022-02-08 02:47:52;2022-02-08 02:50:52;Female;med_service;individual;-1;3
4741;2022-02-08 02:47:52;2022-02-08 04:18:29;Male;med_service;The business;40;2
1187;2022-02-08 04:43:49;2022-02-08 04:48:03;Female;med_service;individual;1;3
4907;2022-02-08 05:12:15;2022-02-08 05:22:27;Male;med_service;individual;3;3
1241;2022-02-08 06:48:54;2022-02-08 06:57:31;Male;med_service;individual;4;2
7640;2022-02-08 12:19:54;2022-02-08 12:21:41;Male;med_service;individual;5;5
5699;2022-02-08 18:17:13;2022-02-08 18:23:52;Male;info;individual;0;3
2323;2022-02-08 19:36:00;2022-02-08 19:51:53;Female;med_service;individual;2;1
2189;2022-02-08 22:41:52;2022-02-08 22:46:16;Male;med_service;individual;-1;1
7877;2022-02-09 00:46:18;2022-02-09 00:51:29;Male;med_service;individual;1;1
7307;2022-02-09 01:38:13;2022-02-09 01:46:34;Female;med_service;individual;4;1
90;2022-02-09 08:23:58;2022-02-09 08:38:32;Female;med_service;individual;3;2
2626;2022-02-09 09:35:11;2022-02-09 09:38:49;Male;med_service;individual;5;4
1733;2022-02-09 10:59:11;2022-02-09 11:03:53;Female;info;individual;-1;2
4152;2022-02-09 10:59:11;2022-02-09 11:33:33;Male;med_service;individual;4;4
3835;2022-02-09 13:11:07;2022-02-09 13:30:38;Female;med_service;individual;5;4
5581;2022-02-09 13:11:07;2022-02-09 14:31:02;Female;med_service;individual;5;3
2194;2022-02-09 13:30:38;2022-02-09 13:42:33;Male;med_service;individual;5;5
937;2022-02-09 15:04:33;2022-02-09 15:13:08;Female;med_service;individual;3;3
7281;2022-02-09 16:34:29;2022-02-09 17:10:17;Male;med_service;individual;4;5
173;2022-02-09 18:21:39;2022-02-09 18:25:35;Male;med_service;individual;2;1
3648;2022-02-09 21:33:35;2022-02-09 21:38:55;Male;med_service;individual;2;5
462;2022-02-10 01:50:54;2022-02-10 02:07:14;Female;med_service;individual;4;1
781;2022-02-10 02:50:30;2022-02-10 03:09:26;Female;med_service;individual;5;1
9797;2022-02-10 08:57:11;2022-02-10 09:02:24;Male;med_service;individual;5;4
3426;2022-02-10 10:13:51;2022-02-10 10:16:49;Male;med_service;The business;20;2
6480;2022-02-10 10:26:26;2022-02-10 10:29:02;Female;med_service;individual;4;4
7244;2022-02-10 14:26:18;2022-02-10 14:29:37;Female;info;individual;0;2
6593;2022-02-10 17:44:57;2022-02-10 17:48:51;Male;med_service;individual;3;1
3813;2022-02-11 00:45:13;2022-02-11 00:48:26;Male;med_service;individual;2;3
6580;2022-02-11 01:15:38;2022-02-11 01:35:08;Female;med_service;individual;4;5
5326;2022-02-11 05:25:55;2022-02-11 05:33:23;Female;med_service;individual;4;2
463;2022-02-11 07:26:28;2022-02-11 07:36:35;Male;med_service;individual;5;1
3135;2022-02-11 07:51:54;2022-02-11 09:58:41;Male;med_service;individual;5;2
6079;2022-02-11 10:45:41;2022-02-11 10:58:06;Female;med_service;individual;4;3
8674;2022-02-11 12:35:09;2022-02-11 12:40:04;Male;med_service;individual;4;2
3190;2022-02-11 12:56:47;2022-02-11 13:26:05;Male;med_service;individual;2;3
8097;2022-02-11 14:31:23;2022-02-11 14:34:51;Female;med_service;individual;5;3
3825;2022-02-11 14:31:23;2022-02-11 14:38:33;Male;med_service;individual;1;5
4138;2022-02-11 14:57:33;2022-02-11 15:03:02;Male;med_service;individual;4;3
9005;2022-02-11 19:58:42;2022-02-11 20:02:38;Male;med_service;individual;4;4
618;2022-02-11 22:39:34;2022-02-11 22:51:40;Female;med_service;individual;2;4
7472;2022-02-11 23:21:09;2022-02-11 23:50:35;Female;med_service;individual;5;5
8846;2022-02-12 00:10:03;2022-02-12 00:29:53;Female;med_service;individual;4;5
4520;2022-02-12 05:25:58;2022-02-12 05:35:42;Female;med_service;individual;1;1
9148;2022-02-12 06:27:38;2022-02-12 06:30:47;Female;med_service;individual;4;2
7686;2022-02-12 12:45:47;2022-02-12 12:51:23;Male;med_service;individual;1;3
6614;2022-02-12 13:16:45;2022-02-12 13:22:02;Male;med_service;individual;5;1
8911;2022-02-12 13:36:54;2022-02-12 13:46:34;Female;med_service;individual;4;4
1203;2022-02-13 01:22:53;2022-02-13 01:40:53;Female;med_service;individual;5;5
8228;2022-02-13 02:44:05;2022-02-13 02:50:00;Female;med_service;individual;3;2
2574;2022-02-13 03:58:37;2022-02-13 04:26:01;Female;med_service;individual;5;5
2660;2022-02-13 05:31:11;2022-02-13 05:41:52;Male;med_service;individual;4;5
6295;2022-02-13 06:19:45;2022-02-13 06:22:22;Male;info;individual;0;2
2673;2022-02-13 06:19:45;2022-02-13 08:09:43;Male;med_service;The business;33;4
371;2022-02-13 06:22:22;2022-02-13 06:24:10;Male;med_service;individual;3;4
8891;2022-02-13 10:31:34;2022-02-13 10:39:48;Female;med_service;individual;2;4
3200;2022-02-13 22:17:24;2022-02-13 22:17:34;Female;med_service;individual;5;5
2963;2022-02-14 00:08:11;2022-02-14 00:14:14;Female;med_service;individual;2;1
6769;2022-02-14 03:46:51;2022-02-14 04:00:14;Female;med_service;individual;2;5
8362;2022-02-14 04:15:49;2022-02-14 04:20:07;Male;med_service;individual;2;2
4105;2022-02-14 09:18:02;2022-02-14 09:19:47;Female;med_service;individual;3;1
4185;2022-02-14 09:56:59;2022-02-14 09:58:37;Male;info;individual;-1;5
656;2022-02-14 14:02:48;2022-02-14 14:16:56;Male;med_service;individual;2;4
915;2022-02-14 22:35:21;2022-02-14 22:37:10;Male;med_service;individual;2;1
3191;2022-02-14 22:55:51;2022-02-14 23:01:26;Female;med_service;individual;2;2
9917;2022-02-15 07:21:27;2022-02-15 07:31:33;Female;med_service;individual;4;2
1149;2022-02-15 09:37:34;2022-02-15 09:38:21;Male;med_service;individual;2;3
5109;2022-02-15 10:49:19;2022-02-15 11:06:06;Female;med_service;individual;5;2
9074;2022-02-15 13:48:26;2022-02-15 13:49:06;Male;info;individual;0;1
2706;2022-02-15 22:19:52;2022-02-15 22:27:16;Female;med_service;individual;4;2
378;2022-02-15 22:44:52;2022-02-15 22:45:52;Male;info;individual;-1;1
1452;2022-02-15 22:55:11;2022-02-15 22:57:49;Female;med_service;individual;5;4
6990;2022-02-16 01:07:17;2022-02-16 01:09:41;Male;med_service;individual;2;5
1218;2022-02-16 01:15:56;2022-02-16 01:21:04;Male;med_service;individual;2;2
2095;2022-02-16 04:55:46;2022-02-16 05:30:07;Male;med_service;individual;5;4
6290;2022-02-16 07:41:31;2022-02-16 07:45:34;Female;med_service;individual;2;3
3101;2022-02-16 11:35:22;2022-02-16 12:28:19;Male;med_service;individual;3;4
8096;2022-02-16 19:15:45;2022-02-16 19:21:40;Female;info;individual;0;4
3451;2022-02-16 22:37:32;2022-02-16 22:46:59;Female;info;individual;-1;1
8596;2022-02-16 23:40:05;2022-02-16 23:59:20;Female;med_service;individual;5;3
9522;2022-02-17 01:42:45;2022-02-17 01:46:10;Male;info;individual;0;3
588;2022-02-17 02:17:48;2022-02-17 02:29:25;Male;med_service;individual;2;3
6918;2022-02-17 07:23:03;2022-02-17 07:34:50;Male;med_service;individual;3;1
6775;2022-02-17 08:04:47;2022-02-17 08:05:53;Male;info;individual;0;3
8369;2022-02-17 08:04:47;2022-02-17 08:20:48;Female;med_service;individual;4;5
9374;2022-02-17 10:11:37;2022-02-17 10:17:32;Male;med_service;individual;4;5
862;2022-02-17 10:11:37;2022-02-17 10:37:30;Male;med_service;individual;5;2
5184;2022-02-17 13:14:31;2022-02-17 13:29:48;Male;med_service;individual;3;4
9439;2022-02-17 13:14:31;2022-02-17 14:06:27;Female;med_service;The business;41;5
5520;2022-02-17 18:51:12;2022-02-17 19:16:32;Male;med_service;individual;5;3
5736;2022-02-17 20:12:48;2022-02-17 20:56:18;Male;med_service;individual;5;3
9637;2022-02-18 00:44:13;2022-02-18 00:55:19;Male;med_service;individual;5;1
3039;2022-02-18 04:15:00;2022-02-18 04:21:05;Male;med_service;individual;2;5
9869;2022-02-18 04:37:01;2022-02-18 04:37:35;Female;med_service;individual;2;5
9809;2022-02-18 04:37:01;2022-02-18 06:31:52;Male;med_service;The business;47;1
3423;2022-02-18 11:25:40;2022-02-18 11:26:41;Male;med_service;individual;5;1
3025;2022-02-18 13:56:06;2022-02-18 13:57:23;Female;med_service;individual;2;2
8775;2022-02-18 16:11:17;2022-02-18 16:18:38;Male;med_service;individual;4;4
4667;2022-02-18 16:25:42;2022-02-18 16:45:55;Female;med_service;individual;5;2
6497;2022-02-18 18:03:31;2022-02-18 18:13:24;Female;med_service;individual;4;3
4;2022-02-18 18:35:39;2022-02-18 18:36:42;Male;med_service;individual;4;1
5441;2022-02-18 20:28:30;2022-02-18 20:29:41;Female;med_service;individual;1;5
9966;2022-02-18 20:28:30;2022-02-18 20:56:44;Female;med_service;individual;5;4
9643;2022-02-18 22:13:00;2022-02-18 22:15:38;Male;med_service;individual;2;5
7607;2022-02-18 23:22:49;2022-02-19 00:12:22;Female;med_service;The business;36;4
6941;2022-02-19 03:16:34;2022-02-19 03:28:53;Female;med_service;individual;4;3
4942;2022-02-19 12:44:11;2022-02-19 12:45:41;Male;med_service;individual;4;5
8707;2022-02-19 12:51:33;2022-02-19 12:52:50;Female;med_service;individual;-1;5
6037;2022-02-19 15:21:36;2022-02-19 15:31:08;Male;med_service;individual;-1;5
3461;2022-02-19 17:57:48;2022-02-19 19:03:00;Female;med_service;The business;40;5
2008;2022-02-19 23:20:41;2022-02-19 23:25:06;Female;med_service;individual;1;2
6435;2022-02-20 00:25:42;2022-02-20 00:33:43;Male;med_service;individual;4;3
883;2022-02-20 01:35:12;2022-02-20 01:46:19;Male;med_service;individual;3;5
599;2022-02-20 02:20:27;2022-02-20 02:22:22;Female;med_service;individual;2;2
451;2022-02-20 05:00:46;2022-02-20 05:10:00;Female;med_service;individual;5;1
1106;2022-02-20 05:00:46;2022-02-20 10:37:02;Female;med_service;The business;38;1
223;2022-02-20 10:59:40;2022-02-20 11:18:32;Female;med_service;individual;4;4
