id;start_session;stop_session;sex;travel_country;number_of_travalers;consultation;website_page;cons_duration (min);travel_amount
2154;2022-01-05 18:05:55;2022-01-05 18:06:42;Male;Georgia;2;False;Directions;0;322000
3657;2022-01-05 18:12:36;2022-01-05 18:12:45;Male;Georgia;3;False;Home;0;525000
9350;2022-01-05 18:17:59;2022-01-05 18:18:05;Male;United Arab Emirates;4;False;Order;0;464520
1032;2022-01-05 18:24:53;2022-01-05 18:25:03;Female;United Arab Emirates;5;False;Order;0;551250
9;2022-01-05 18:35:19;2022-01-05 18:35:21;Female;Russia;2;False;Order;0;76800
9214;2022-01-05 18:50:39;2022-01-05 18:50:39;Male;Turkey;3;False;Order;0;345600
124;2022-01-05 19:24:12;2022-01-05 19:24:18;Male;United Arab Emirates;5;False;Home;0;543900
2641;2022-01-05 19:25:14;2022-01-05 19:25:18;Female;Dominican Republic;5;False;Home;0;462000
8144;2022-01-05 19:48:15;2022-01-05 19:48:18;Male;Thailand;4;False;Search;0;578000
8729;2022-01-05 19:56:45;2022-01-05 19:56:48;Male;Dominican Republic;1;False;About Us;0;111600
176;2022-01-05 20:05:38;2022-01-05 20:05:43;Male;Turkey;1;False;Sales;0;88800
4793;2022-01-05 20:13:30;2022-01-05 20:13:33;Female;Maldives;2;False;Order;0;97500
5256;2022-01-05 20:38:38;2022-01-05 20:38:41;Male;Turkey;5;False;Home;0;474000
3778;2022-01-05 20:49:49;2022-01-05 20:49:55;Female;Russia;1;False;Search;0;40000
9972;2022-01-05 21:00:31;2022-01-05 21:00:53;Male;Egypt;5;False;About Us;0;435000
1176;2022-01-05 21:10:17;2022-01-05 21:10:52;Male;Kazakhstan;4;False;Search;0;212800
5789;2022-01-05 21:41:05;2022-01-05 21:41:17;Male;Thailand;3;False;Directions;0;392700
9590;2022-01-05 22:15:26;2022-01-05 22:15:33;Male;Thailand;2;False;Search;0;258400
4632;2022-01-05 22:23:36;2022-01-05 22:23:43;Female;Dominican Republic;5;False;Search;0;576000
2770;2022-01-05 22:36:06;2022-01-05 22:36:07;Male;Italy;1;False;Order;0;150000
6903;2022-01-05 23:06:02;2022-01-05 23:06:20;Male;Thailand;1;False;Home;0;127500
4175;2022-01-05 23:15:17;2022-01-05 23:15:20;Male;Italy;4;False;Order;0;528000
7207;2022-01-05 23:45:39;2022-01-05 23:45:55;Female;United Arab Emirates;4;False;Search;0;570360
3102;2022-01-06 00:23:52;2022-01-06 00:23:54;Male;Kazakhstan;1;False;Sales;0;64400
1295;2022-01-06 00:25:22;2022-01-06 00:25:33;Male;Turkey;1;False;Home;0;105600
1405;2022-01-06 01:28:06;2022-01-06 01:28:12;Female;Thailand;5;False;Home;0;620500
2807;2022-01-06 01:40:50;2022-01-06 01:41:16;Female;Kazakhstan;1;False;Home;0;58800
9779;2022-01-06 01:54:37;2022-01-06 01:54:44;Female;Georgia;3;False;Search;0;493500
6304;2022-01-06 01:54:45;2022-01-06 01:54:51;Male;Maldives;5;False;Home;0;295750
9843;2022-01-06 02:04:11;2022-01-06 02:04:14;Female;Italy;3;False;Order;0;369000
6342;2022-01-06 02:11:25;2022-01-06 02:11:42;Male;Thailand;3;False;Search;0;448800
6518;2022-01-06 02:34:53;2022-01-06 02:35:29;Male;Egypt;1;False;Sales;0;84000
604;2022-01-06 02:38:32;2022-01-06 02:38:40;Female;Dominican Republic;1;False;Search;0;92400
7009;2022-01-06 02:55:13;2022-01-06 02:55:19;Female;Maldives;5;False;Sales;0;247000
5423;2022-01-06 02:56:42;2022-01-06 02:56:46;Female;Thailand;1;False;Home;0;127500
9381;2022-01-06 03:03:57;2022-01-06 03:04:02;Male;Georgia;2;False;About Us;0;287000
2056;2022-01-06 03:11:10;2022-01-06 03:11:48;Female;Georgia;3;False;Search;0;462000
9337;2022-01-06 04:43:39;2022-01-06 04:43:39;Male;Russia;1;False;Home;0;31600
3015;2022-01-06 05:14:58;2022-01-06 05:15:01;Male;Thailand;1;False;Sales;0;132600
1627;2022-01-06 06:18:05;2022-01-06 06:18:13;Male;United Arab Emirates;3;False;About Us;0;352800
2862;2022-01-06 06:27:53;2022-01-06 06:27:55;Male;Italy;5;False;About Us;0;570000
6312;2022-01-06 06:42:21;2022-01-06 06:42:23;Male;Russia;2;False;Sales;0;60000
2977;2022-01-06 07:02:45;2022-01-06 07:02:51;Female;Italy;1;False;About Us;0;142500
3833;2022-01-06 07:03:40;2022-01-06 07:03:43;Female;Maldives;5;False;Home;0;282750
3252;2022-01-06 07:13:38;2022-01-06 07:13:43;Male;Italy;1;False;Order;0;118500
1559;2022-01-06 07:41:09;2022-01-06 07:41:10;Female;Kazakhstan;5;False;Sales;0;329000
8312;2022-01-06 08:08:28;2022-01-06 08:08:36;Female;Egypt;4;False;Sales;0;332000
8054;2022-01-06 08:09:40;2022-01-06 08:09:46;Female;Italy;3;False;Sales;0;351000
5256;2022-01-06 08:20:24;2022-01-06 08:20:43;Female;United Arab Emirates;1;False;Sales;0;120540
286;2022-01-06 08:24:04;2022-01-06 08:24:05;Male;United Arab Emirates;2;False;About Us;0;217560
5344;2022-01-06 08:34:27;2022-01-06 08:34:29;Male;Italy;5;False;Sales;0;615000
3116;2022-01-06 09:33:58;2022-01-06 09:34:01;Male;Thailand;5;False;Sales;0;629000
1651;2022-01-06 10:04:32;2022-01-06 10:04:49;Male;Thailand;2;False;Home;0;272000
147;2022-01-06 10:33:09;2022-01-06 10:33:42;Male;Georgia;4;False;Home;0;679000
9487;2022-01-06 11:10:43;2022-01-06 11:10:55;Female;Thailand;3;False;Search;0;408000
4321;2022-01-06 11:36:50;2022-01-06 11:36:57;Female;Dominican Republic;4;False;Sales;0;388800
1848;2022-01-06 11:55:24;2022-01-06 11:55:39;Female;Georgia;3;False;Sales;0;446250
5482;2022-01-06 12:21:58;2022-01-06 12:22:07;Male;Russia;3;False;Directions;0;111600
6363;2022-01-06 12:40:45;2022-01-06 12:40:52;Male;Georgia;1;False;Search;0;134750
1914;2022-01-06 12:58:46;2022-01-06 12:58:57;Female;Egypt;5;False;Directions;0;475000
773;2022-01-06 13:00:27;2022-01-06 13:00:40;Male;Dominican Republic;1;False;Directions;0;97200
8695;2022-01-06 14:05:35;2022-01-06 14:05:38;Female;Kazakhstan;3;False;Directions;0;184800
3108;2022-01-06 14:16:02;2022-01-06 14:16:11;Male;Kazakhstan;3;False;Search;0;174300
2780;2022-01-06 14:31:14;2022-01-06 14:31:38;Male;Dominican Republic;4;False;Search;0;480000
3800;2022-01-06 15:32:34;2022-01-06 15:32:56;Male;Russia;2;False;Order;0;78400
2217;2022-01-06 15:36:07;2022-01-06 15:36:13;Female;United Arab Emirates;1;False;Order;0;122010
2357;2022-01-06 15:37:55;2022-01-06 15:38:04;Female;Italy;4;False;Directions;0;498000
2764;2022-01-06 15:48:26;2022-01-06 15:48:39;Male;Turkey;2;False;About Us;0;201600
3893;2022-01-06 15:48:52;2022-01-06 15:48:52;Female;Kazakhstan;1;False;Sales;0;63700
8433;2022-01-06 15:59:41;2022-01-06 15:59:41;Female;Italy;5;False;About Us;0;585000
7054;2022-01-06 16:17:40;2022-01-06 16:17:41;Female;Kazakhstan;4;False;About Us;0;249200
6392;2022-01-06 16:23:14;2022-01-06 16:23:27;Female;Thailand;2;False;Order;0;248200
1729;2022-01-06 16:31:35;2022-01-06 16:32:20;Male;Italy;2;False;Sales;0;285000
8270;2022-01-06 17:07:39;2022-01-06 17:07:46;Male;Kazakhstan;3;False;Home;0;189000
5774;2022-01-06 17:10:39;2022-01-06 17:10:50;Female;Egypt;5;False;Search;0;425000
39;2022-01-06 17:11:21;2022-01-06 17:11:22;Female;Maldives;5;False;About Us;0;237250
1710;2022-01-06 17:19:38;2022-01-06 17:19:55;Male;United Arab Emirates;3;False;Directions;0;339570
2974;2022-01-06 17:28:13;2022-01-06 17:28:36;Male;Turkey;4;False;Sales;0;403200
632;2022-01-06 17:30:51;2022-01-06 17:30:57;Female;United Arab Emirates;2;False;Search;0;261660
7305;2022-01-06 17:46:58;2022-01-06 17:47:14;Female;Thailand;4;False;Search;0;510000
8493;2022-01-06 18:08:11;2022-01-06 18:08:22;Female;Dominican Republic;2;False;Home;0;192000
2251;2022-01-06 18:20:10;2022-01-06 18:20:24;Female;Thailand;3;False;Sales;0;428400
7029;2022-01-06 18:30:42;2022-01-06 18:30:49;Male;United Arab Emirates;4;False;Home;0;535080
3110;2022-01-06 18:34:17;2022-01-06 18:34:21;Male;Italy;5;False;Directions;0;660000
7568;2022-01-06 18:46:13;2022-01-06 18:46:18;Male;Italy;1;False;Directions;0;126000
1070;2022-01-06 18:59:25;2022-01-06 18:59:31;Female;Egypt;2;False;Search;0;192000
3371;2022-01-06 19:25:34;2022-01-06 19:25:34;Female;United Arab Emirates;4;False;Home;0;476280
7462;2022-01-06 19:31:00;2022-01-06 19:31:04;Male;Thailand;1;False;Sales;0;139400
6394;2022-01-06 19:37:09;2022-01-06 19:37:15;Male;Turkey;3;False;Order;0;298800
317;2022-01-06 19:47:03;2022-01-06 19:47:05;Male;Thailand;2;False;Directions;0;258400
7935;2022-01-06 19:48:27;2022-01-06 19:48:40;Male;Dominican Republic;5;False;Directions;0;558000
9921;2022-01-06 20:02:50;2022-01-06 20:02:54;Female;Italy;5;False;Directions;0;690000
9830;2022-01-06 20:07:45;2022-01-06 20:07:51;Male;Thailand;1;False;Order;0;144500
8393;2022-01-06 20:19:08;2022-01-06 20:19:11;Female;Dominican Republic;1;False;Order;0;91200
1435;2022-01-06 20:41:42;2022-01-06 20:41:44;Male;Italy;3;False;Search;0;351000
7754;2022-01-06 20:58:00;2022-01-06 20:58:06;Male;Turkey;1;False;Order;0;108000
2850;2022-01-06 21:08:03;2022-01-06 21:08:04;Female;United Arab Emirates;2;False;About Us;0;258720
7251;2022-01-06 21:56:28;2022-01-06 21:56:34;Female;Georgia;1;False;Search;0;155750
1247;2022-01-06 22:02:22;2022-01-06 22:02:26;Female;Kazakhstan;1;False;About Us;0;64400
6919;2022-01-06 22:06:23;2022-01-06 22:06:26;Female;Dominican Republic;2;False;About Us;0;237600
5727;2022-01-06 22:13:37;2022-01-06 22:13:37;Female;Dominican Republic;5;False;Sales;0;492000
2864;2022-01-06 22:47:43;2022-01-06 22:47:46;Female;Turkey;4;False;Directions;0;427200
8897;2022-01-06 23:05:16;2022-01-06 23:05:18;Female;Turkey;2;False;Search;0;180000
5183;2022-01-06 23:09:19;2022-01-06 23:09:20;Female;United Arab Emirates;4;False;Home;0;588000
1636;2022-01-06 23:18:21;2022-01-06 23:18:22;Female;United Arab Emirates;5;False;Search;0;683550
6290;2022-01-06 23:38:21;2022-01-06 23:38:24;Male;Italy;1;False;Directions;0;145500
31;2022-01-06 23:56:08;2022-01-06 23:56:13;Female;Georgia;2;False;Directions;0;308000
6060;2022-01-07 00:37:20;2022-01-07 00:37:30;Male;Thailand;5;False;Order;0;663000
5642;2022-01-07 00:55:24;2022-01-07 00:55:39;Male;Dominican Republic;5;False;Sales;0;516000
4868;2022-01-07 00:56:32;2022-01-07 00:56:49;Male;Turkey;5;False;Search;0;552000
9441;2022-01-07 01:05:43;2022-01-07 01:05:54;Female;Russia;5;False;Home;0;176000
5457;2022-01-07 01:08:27;2022-01-07 01:08:51;Female;Italy;4;False;About Us;0;576000
4714;2022-01-07 01:11:24;2022-01-07 01:11:38;Male;Kazakhstan;1;False;Directions;0;56000
3110;2022-01-07 01:22:00;2022-01-07 01:22:01;Male;Thailand;3;False;Search;0;474300
2148;2022-01-07 01:34:51;2022-01-07 01:34:52;Female;Egypt;4;False;Sales;0;328000
5797;2022-01-07 01:57:52;2022-01-07 01:57:54;Male;Egypt;1;False;Order;0;81000
5715;2022-01-07 02:18:30;2022-01-07 02:18:37;Male;Russia;5;False;Directions;0;146000
1688;2022-01-07 02:28:36;2022-01-07 02:28:43;Female;Turkey;2;False;About Us;0;194400
8849;2022-01-07 02:58:31;2022-01-07 02:58:32;Female;Russia;4;False;Sales;0;124800
521;2022-01-07 03:13:26;2022-01-07 03:13:32;Female;Turkey;2;False;Order;0;175200
213;2022-01-07 03:20:15;2022-01-07 03:20:22;Female;Egypt;1;False;Directions;0;92000
5645;2022-01-07 03:35:07;2022-01-07 03:35:24;Female;Dominican Republic;3;False;Search;0;306000
6674;2022-01-07 04:11:32;2022-01-07 04:11:43;Male;Russia;3;False;Search;0;91200
6157;2022-01-07 04:27:45;2022-01-07 04:28:24;Male;Georgia;4;False;Order;0;553000
2541;2022-01-07 04:36:39;2022-01-07 04:36:45;Female;United Arab Emirates;5;False;Order;0;536550
2803;2022-01-07 04:53:09;2022-01-07 04:53:22;Female;Italy;3;False;Directions;0;418500
6167;2022-01-07 05:17:36;2022-01-07 05:17:45;Male;Maldives;2;False;Search;0;128700
9708;2022-01-07 05:34:13;2022-01-07 05:34:14;Male;Georgia;4;False;Home;0;658000
891;2022-01-07 05:37:26;2022-01-07 05:37:47;Female;Italy;4;False;Directions;0;510000
4706;2022-01-07 06:50:19;2022-01-07 06:50:21;Female;Georgia;2;False;Directions;0;287000
6546;2022-01-07 07:37:58;2022-01-07 07:38:05;Male;Turkey;5;False;Directions;0;480000
5722;2022-01-07 07:41:16;2022-01-07 07:41:28;Male;Georgia;4;False;Order;0;567000
5258;2022-01-07 07:41:30;2022-01-07 07:41:31;Male;United Arab Emirates;3;False;Order;0;352800
6637;2022-01-07 08:14:16;2022-01-07 08:14:26;Female;Maldives;1;False;Sales;0;56550
6563;2022-01-07 09:19:10;2022-01-07 09:19:15;Female;Italy;4;False;Directions;0;564000
6343;2022-01-07 09:41:23;2022-01-07 09:41:33;Male;Italy;3;False;Order;0;342000
2688;2022-01-07 09:54:25;2022-01-07 09:54:31;Female;Egypt;3;False;Order;0;282000
7640;2022-01-07 10:31:54;2022-01-07 10:31:54;Female;Russia;1;False;Directions;0;29200
1235;2022-01-07 10:58:15;2022-01-07 10:58:35;Male;Turkey;5;False;About Us;0;468000
6214;2022-01-07 11:01:10;2022-01-07 11:01:11;Female;Turkey;2;False;Order;0;225600
3646;2022-01-07 11:36:07;2022-01-07 11:36:11;Male;Egypt;5;False;Home;0;495000
6514;2022-01-07 11:55:31;2022-01-07 11:55:32;Male;United Arab Emirates;3;False;Order;0;383670
7428;2022-01-07 12:14:48;2022-01-07 12:14:53;Male;Egypt;5;False;Directions;0;495000
434;2022-01-07 12:21:31;2022-01-07 12:21:41;Female;United Arab Emirates;4;False;Search;0;535080
8572;2022-01-07 12:32:35;2022-01-07 12:32:50;Female;Georgia;1;False;Order;0;140000
6334;2022-01-07 12:45:47;2022-01-07 12:46:11;Female;Italy;2;False;Home;0;249000
8298;2022-01-07 12:50:13;2022-01-07 12:50:31;Male;Egypt;3;False;About Us;0;246000
7841;2022-01-07 13:28:46;2022-01-07 13:29:13;Female;Egypt;5;False;Order;0;435000
986;2022-01-07 13:33:01;2022-01-07 13:33:02;Female;Russia;1;False;Order;0;33600
4294;2022-01-07 13:35:15;2022-01-07 13:35:42;Male;Maldives;1;False;Directions;0;61750
9378;2022-01-07 13:39:32;2022-01-07 13:39:33;Male;Russia;1;False;Directions;0;38000
7731;2022-01-07 13:40:23;2022-01-07 13:40:29;Male;Georgia;1;False;Search;0;143500
6813;2022-01-07 13:44:42;2022-01-07 13:44:42;Male;Turkey;5;False;Directions;0;600000
6927;2022-01-07 13:45:14;2022-01-07 13:45:17;Female;Dominican Republic;1;False;Directions;0;104400
3018;2022-01-07 14:00:38;2022-01-07 14:00:40;Male;Dominican Republic;3;False;About Us;0;356400
434;2022-01-07 14:30:32;2022-01-07 14:30:33;Female;Thailand;4;False;Home;0;666400
5391;2022-01-07 14:49:09;2022-01-07 14:49:16;Female;Egypt;1;False;Order;0;79000
1661;2022-01-07 14:57:09;2022-01-07 14:57:10;Male;Dominican Republic;1;False;Home;0;92400
5516;2022-01-07 15:19:01;2022-01-07 15:19:05;Male;Kazakhstan;5;False;Sales;0;322000
457;2022-01-07 15:29:46;2022-01-07 15:29:49;Female;Russia;1;False;Sales;0;35600
3490;2022-01-07 15:42:59;2022-01-07 15:43:37;Female;Dominican Republic;2;False;About Us;0;206400
818;2022-01-07 15:43:12;2022-01-07 15:43:21;Male;Maldives;1;False;About Us;0;63050
4063;2022-01-07 16:24:29;2022-01-07 16:24:40;Female;Maldives;4;False;Order;0;249600
8540;2022-01-07 16:26:05;2022-01-07 16:26:13;Male;Dominican Republic;5;False;Search;0;534000
5407;2022-01-07 17:02:19;2022-01-07 17:02:41;Male;United Arab Emirates;4;False;Order;0;441000
8820;2022-01-07 17:12:21;2022-01-07 17:12:25;Female;United Arab Emirates;5;False;Order;0;639450
5570;2022-01-07 17:16:10;2022-01-07 17:16:16;Male;Maldives;2;False;Home;0;98800
661;2022-01-07 17:22:58;2022-01-07 17:23:04;Female;Kazakhstan;5;False;Search;0;318500
2315;2022-01-07 17:54:05;2022-01-07 17:54:05;Male;Maldives;5;False;Home;0;269750
5366;2022-01-07 18:17:39;2022-01-07 18:17:40;Male;United Arab Emirates;5;False;Search;0;602700
7842;2022-01-07 18:27:50;2022-01-07 18:27:55;Male;Italy;4;False;Directions;0;552000
6907;2022-01-07 18:31:25;2022-01-07 18:31:34;Male;Egypt;1;False;Directions;0;75000
6666;2022-01-07 19:04:04;2022-01-07 19:04:21;Female;Dominican Republic;1;False;About Us;0;102000
3432;2022-01-07 19:11:34;2022-01-07 19:11:45;Female;Egypt;3;False;Directions;0;234000
8816;2022-01-07 19:15:33;2022-01-07 19:15:35;Male;Dominican Republic;3;False;Directions;0;273600
9303;2022-01-07 20:36:14;2022-01-07 20:36:36;Female;Kazakhstan;5;False;Order;0;266000
6297;2022-01-07 20:42:24;2022-01-07 20:42:28;Male;Maldives;2;False;Sales;0;109200
331;2022-01-07 21:04:41;2022-01-07 21:04:49;Female;Russia;5;False;Order;0;200000
2179;2022-01-07 21:06:34;2022-01-07 21:06:48;Female;United Arab Emirates;1;False;Order;0;110250
8456;2022-01-07 21:20:26;2022-01-07 21:20:28;Male;Thailand;1;False;Search;0;136000
1746;2022-01-07 22:09:06;2022-01-07 22:09:14;Female;Italy;3;False;Order;0;346500
2467;2022-01-07 23:01:11;2022-01-07 23:01:22;Female;Italy;5;False;Sales;0;667500
1575;2022-01-07 23:30:16;2022-01-07 23:30:24;Female;Italy;3;False;Home;0;337500
6967;2022-01-07 23:48:09;2022-01-07 23:48:09;Male;United Arab Emirates;2;False;About Us;0;264600
5800;2022-01-08 00:19:45;2022-01-08 00:19:53;Female;Maldives;4;False;Order;0;192400
1642;2022-01-08 00:25:38;2022-01-08 00:26:02;Male;Maldives;3;False;About Us;0;185250
4852;2022-01-08 00:26:16;2022-01-08 00:26:20;Male;United Arab Emirates;3;False;Directions;0;432180
3374;2022-01-08 00:43:46;2022-01-08 00:44:05;Male;Georgia;4;False;Directions;0;693000
1827;2022-01-08 00:52:45;2022-01-08 00:53:04;Female;Turkey;3;False;Sales;0;331200
8785;2022-01-08 01:00:11;2022-01-08 01:00:14;Male;Thailand;4;False;Home;0;632400
4485;2022-01-08 01:10:25;2022-01-08 01:10:31;Male;Thailand;2;False;Sales;0;292400
2121;2022-01-08 01:30:05;2022-01-08 01:30:16;Female;Egypt;1;False;Home;0;93000
8499;2022-01-08 01:52:08;2022-01-08 01:52:12;Male;Dominican Republic;5;False;Sales;0;450000
8210;2022-01-08 02:03:31;2022-01-08 02:03:32;Female;Egypt;4;False;About Us;0;372000
1903;2022-01-08 02:04:24;2022-01-08 02:04:29;Male;Turkey;5;False;Home;0;528000
2405;2022-01-08 03:17:26;2022-01-08 03:17:32;Female;Turkey;5;False;About Us;0;534000
4193;2022-01-08 03:40:48;2022-01-08 03:40:49;Male;Russia;3;False;Search;0;99600
3833;2022-01-08 04:11:18;2022-01-08 04:11:19;Female;Kazakhstan;4;False;About Us;0;210000
5766;2022-01-08 04:21:28;2022-01-08 04:21:39;Male;Russia;5;False;Search;0;164000
7537;2022-01-08 04:59:49;2022-01-08 04:59:55;Male;Italy;2;False;Order;0;276000
2021;2022-01-08 05:12:59;2022-01-08 05:13:04;Male;Maldives;2;False;Home;0;115700
5241;2022-01-08 05:37:54;2022-01-08 05:38:02;Female;United Arab Emirates;4;False;Search;0;517440
3905;2022-01-08 06:03:52;2022-01-08 06:04:06;Female;Kazakhstan;2;False;Directions;0;124600
8793;2022-01-08 06:06:18;2022-01-08 06:06:18;Male;Georgia;3;False;About Us;0;514500
7722;2022-01-08 06:14:08;2022-01-08 06:14:11;Male;Thailand;4;False;Order;0;639200
8877;2022-01-08 06:38:01;2022-01-08 06:38:03;Male;Italy;5;False;Search;0;547500
2498;2022-01-08 06:38:59;2022-01-08 06:39:09;Female;Dominican Republic;1;False;Sales;0;111600
1709;2022-01-08 06:56:06;2022-01-08 06:56:06;Male;Russia;2;False;Search;0;65600
3967;2022-01-08 07:01:16;2022-01-08 07:01:17;Male;Egypt;5;False;About Us;0;460000
839;2022-01-08 07:26:18;2022-01-08 07:26:27;Female;Egypt;3;False;About Us;0;282000
4426;2022-01-08 07:46:52;2022-01-08 07:46:53;Male;Italy;2;False;Home;0;285000
1388;2022-01-08 08:02:33;2022-01-08 08:02:33;Female;Egypt;5;False;Search;0;425000
3031;2022-01-08 08:10:51;2022-01-08 08:10:55;Male;Italy;5;False;Sales;0;570000
9060;2022-01-08 08:13:41;2022-01-08 08:13:55;Female;Egypt;2;False;Search;0;148000
8293;2022-01-08 08:15:09;2022-01-08 08:15:17;Male;Thailand;1;False;Order;0;158100
1623;2022-01-08 08:43:03;2022-01-08 08:43:03;Male;Georgia;5;False;Search;0;840000
1248;2022-01-08 08:50:20;2022-01-08 08:50:21;Male;Russia;3;False;About Us;0;106800
6944;2022-01-08 09:01:46;2022-01-08 09:02:03;Female;Turkey;4;False;Directions;0;470400
8452;2022-01-08 09:24:43;2022-01-08 09:24:47;Male;Turkey;3;False;Directions;0;266400
842;2022-01-08 09:30:29;2022-01-08 09:30:38;Male;Dominican Republic;2;False;Sales;0;228000
5704;2022-01-08 09:37:48;2022-01-08 09:37:50;Female;Italy;5;False;Order;0;592500
3863;2022-01-08 09:37:57;2022-01-08 09:37:57;Female;United Arab Emirates;4;False;Home;0;576240
2689;2022-01-08 09:42:22;2022-01-08 09:42:30;Male;United Arab Emirates;4;False;Directions;0;523320
9982;2022-01-08 10:37:20;2022-01-08 10:37:23;Male;Georgia;5;False;Search;0;700000
6099;2022-01-08 10:48:13;2022-01-08 10:48:27;Male;Maldives;5;False;Order;0;279500
464;2022-01-08 11:27:13;2022-01-08 11:27:14;Female;Maldives;2;False;Search;0;122200
1199;2022-01-08 11:51:28;2022-01-08 11:51:42;Male;Dominican Republic;4;False;Sales;0;446400
3613;2022-01-08 11:56:05;2022-01-08 11:56:06;Female;Dominican Republic;4;False;Directions;0;422400
7555;2022-01-08 11:58:02;2022-01-08 11:58:04;Female;Thailand;2;False;About Us;0;306000
353;2022-01-08 12:03:57;2022-01-08 12:04:06;Female;Kazakhstan;3;False;Sales;0;197400
4631;2022-01-08 12:36:15;2022-01-08 12:36:37;Male;Maldives;2;False;About Us;0;109200
4429;2022-01-08 12:43:38;2022-01-08 12:43:46;Female;Maldives;4;False;About Us;0;236600
5916;2022-01-08 12:49:02;2022-01-08 12:49:03;Female;Georgia;5;False;Directions;0;752500
2745;2022-01-08 13:05:24;2022-01-08 13:05:34;Female;United Arab Emirates;3;False;Sales;0;423360
3836;2022-01-08 13:13:36;2022-01-08 13:13:55;Female;Maldives;5;False;Sales;0;312000
7275;2022-01-08 13:33:51;2022-01-08 13:33:52;Male;Italy;1;False;Order;0;142500
7735;2022-01-08 13:41:37;2022-01-08 13:41:38;Male;Egypt;4;False;Sales;0;316000
3679;2022-01-08 14:33:27;2022-01-08 14:33:41;Male;Italy;2;False;Search;0;228000
3018;2022-01-08 15:14:25;2022-01-08 15:14:33;Male;Russia;3;False;Home;0;98400
4190;2022-01-08 15:21:07;2022-01-08 15:21:10;Male;Thailand;1;False;Home;0;144500
822;2022-01-08 16:11:53;2022-01-08 16:11:55;Male;United Arab Emirates;1;False;Home;0;141120
694;2022-01-08 16:29:15;2022-01-08 16:29:19;Female;Italy;3;False;About Us;0;346500
9210;2022-01-08 16:37:34;2022-01-08 16:37:34;Male;Italy;2;False;Directions;0;270000
6594;2022-01-08 17:26:53;2022-01-08 17:26:57;Female;Dominican Republic;1;False;Sales;0;104400
9153;2022-01-08 17:39:10;2022-01-08 17:39:25;Male;Georgia;2;False;Directions;0;273000
5301;2022-01-08 17:52:05;2022-01-08 17:52:29;Female;Egypt;2;False;Directions;0;182000
6845;2022-01-08 17:58:23;2022-01-08 17:58:37;Male;United Arab Emirates;1;False;Directions;0;108780
