id;start_session;stop_session;sex;travel_country;number_of_travalers;travel_date;consultation;website_page;cons_duration;travel_amount
3360116;2022-02-04 13:40:40.529232;2022-02-05 01:39:25.601547;0;Italy;1;PASS;PASS;PASS;PASS;114000.0
9616202;2022-02-05 01:55:33.666139;2022-02-05 05:32:05.604310;0;United Arab Emirates;2;PASS;PASS;PASS;PASS;288120.0
967554;2022-02-05 07:46:48.987533;2022-02-05 11:42:49.334083;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;624750.0
51736;2022-02-05 13:15:05.872008;2022-02-05 13:31:51.677477;1;Dominican Republic;2;PASS;PASS;PASS;PASS;230400.0
6185606;2022-02-05 14:58:30.662737;2022-02-05 16:16:52.845182;0;Dominican Republic;5;PASS;PASS;PASS;PASS;588000.0
7154147;2022-02-05 19:25:23.869864;2022-02-05 21:59:34.688371;0;Thailand;4;PASS;PASS;PASS;PASS;659600.0
8267158;2022-02-05 22:06:31.861766;2022-02-05 23:18:51.165699;0;Dominican Republic;5;PASS;PASS;PASS;PASS;588000.0
7304613;2022-02-04 18:32:06.762826;2022-02-06 05:24:50.401147;0;Russia;3;PASS;PASS;PASS;PASS;116400.0
4349619;2022-02-06 07:55:24.044243;2022-02-06 08:05:11.328295;1;Dominican Republic;3;PASS;PASS;PASS;PASS;356400.0
9575956;2022-02-06 12:38:43.149766;2022-02-06 15:10:31.817809;0;Italy;4;PASS;PASS;PASS;PASS;468000.0
7060569;2022-02-06 20:40:32.632031;2022-02-06 21:18:15.589057;0;Thailand;1;PASS;PASS;PASS;PASS;129200.0
7054303;2022-02-07 00:34:29.691207;2022-02-07 01:30:33.705350;1;Russia;3;PASS;PASS;PASS;PASS;116400.0
5644488;2022-02-02 17:34:18.270830;2022-02-07 07:53:34.434046;1;Thailand;5;PASS;PASS;PASS;PASS;782000.0
4777367;2022-02-07 09:19:16.928582;2022-02-07 10:33:25.932478;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;357210.0
6385825;2022-02-07 11:35:08.555840;2022-02-07 14:18:57.682406;0;Kazakhstan;3;PASS;PASS;PASS;PASS;195300.0
126547;2022-02-07 08:59:03.072623;2022-02-07 18:29:01.510770;0;Kazakhstan;3;PASS;PASS;PASS;PASS;205800.0
1979328;2022-02-07 18:51:31.275072;2022-02-07 19:12:46.959417;0;Dominican Republic;5;PASS;PASS;PASS;PASS;438000.0
9749854;2022-02-07 23:34:18.266654;2022-02-08 00:09:22.639989;1;Dominican Republic;1;PASS;PASS;PASS;PASS;94800.0
5747856;2022-02-07 23:38:47.916661;2022-02-08 01:41:45.485820;1;Kazakhstan;4;PASS;PASS;PASS;PASS;226800.0
4121094;2022-02-08 05:40:01.366967;2022-02-08 06:00:34.108101;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;321930.0
7768810;2022-02-08 09:38:13.740356;2022-02-08 13:04:28.290781;0;Dominican Republic;3;PASS;PASS;PASS;PASS;349200.0
9304062;2022-02-08 17:07:19.685621;2022-02-08 19:11:22.563430;1;Thailand;5;PASS;PASS;PASS;PASS;620500.0
505390;2022-02-08 21:32:37.722207;2022-02-09 00:44:46.432829;0;Kazakhstan;2;PASS;PASS;PASS;PASS;133000.0
7767564;2022-02-08 17:03:06.711639;2022-02-09 03:15:28.394215;1;Italy;5;PASS;PASS;PASS;PASS;555000.0
6927176;2022-02-07 21:36:26.619325;2022-02-09 08:36:22.096340;0;Italy;3;PASS;PASS;PASS;PASS;441000.0
5113787;2022-02-09 09:42:13.410706;2022-02-09 12:04:12.733001;0;Thailand;4;PASS;PASS;PASS;PASS;584800.0
2969499;2022-02-09 12:50:29.463166;2022-02-09 14:34:22.074351;0;United Arab Emirates;5;PASS;PASS;PASS;PASS;654150.0
8674380;2022-02-09 15:46:50.570047;2022-02-09 18:48:41.962952;1;Dominican Republic;2;PASS;PASS;PASS;PASS;201600.0
7970517;2022-02-09 19:48:57.494323;2022-02-09 19:58:47.941253;0;Dominican Republic;2;PASS;PASS;PASS;PASS;199200.0
6921467;2022-02-10 04:43:55.515543;2022-02-10 04:46:56.804559;1;Russia;3;PASS;PASS;PASS;PASS;93600.0
2012705;2022-02-10 04:30:55.130758;2022-02-10 05:00:55.122252;1;United Arab Emirates;4;PASS;PASS;PASS;PASS;570360.0
2261078;2022-02-10 05:46:48.437305;2022-02-10 05:52:29.057922;0;Thailand;5;PASS;PASS;PASS;PASS;714000.0
6581298;2022-02-10 07:42:29.510963;2022-02-10 07:44:15.992697;1;Italy;4;PASS;PASS;PASS;PASS;450000.0
7485208;2022-02-10 05:17:25.338294;2022-02-10 11:57:42.840884;0;Dominican Republic;3;PASS;PASS;PASS;PASS;360000.0
9529471;2022-02-10 17:21:13.820455;2022-02-10 17:45:09.263145;0;Italy;3;PASS;PASS;PASS;PASS;337500.0
5767728;2022-02-10 18:57:52.004615;2022-02-10 20:03:56.981957;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;374850.0
8635533;2022-02-10 14:31:28.772430;2022-02-11 00:27:28.736554;0;Russia;5;PASS;PASS;PASS;PASS;146000.0
7723134;2022-02-11 05:10:52.808882;2022-02-11 05:21:42.316788;1;Dominican Republic;4;PASS;PASS;PASS;PASS;417600.0
2183801;2022-02-11 13:07:57.360686;2022-02-11 13:22:31.279516;0;Russia;3;PASS;PASS;PASS;PASS;111600.0
3639149;2022-02-11 18:25:57.432119;2022-02-11 19:16:59.436862;0;Russia;5;PASS;PASS;PASS;PASS;160000.0
1277339;2022-02-11 09:48:19.377161;2022-02-12 04:56:24.834181;0;Dominican Republic;4;PASS;PASS;PASS;PASS;379200.0
4529032;2022-02-12 10:54:51.797726;2022-02-12 12:34:05.418309;1;Italy;5;PASS;PASS;PASS;PASS;630000.0
5681235;2022-02-12 13:30:16.113268;2022-02-12 14:23:54.297546;1;Italy;3;PASS;PASS;PASS;PASS;387000.0
4954764;2022-02-12 15:28:04.273578;2022-02-12 15:51:36.380572;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;326340.0
1900050;2022-02-12 20:18:17.888742;2022-02-12 21:44:30.298922;0;Kazakhstan;3;PASS;PASS;PASS;PASS;201600.0
4591040;2022-02-12 23:35:19.469570;2022-02-13 07:43:23.402311;1;Dominican Republic;4;PASS;PASS;PASS;PASS;388800.0
663785;2022-02-13 10:12:15.431841;2022-02-13 10:54:56.123806;1;Kazakhstan;5;PASS;PASS;PASS;PASS;280000.0
173143;2022-02-13 12:22:43.775867;2022-02-13 16:46:17.200369;0;Kazakhstan;5;PASS;PASS;PASS;PASS;280000.0
4095551;2022-02-13 20:46:09.562068;2022-02-13 21:37:05.080606;1;Thailand;3;PASS;PASS;PASS;PASS;464100.0
5358499;2022-02-13 22:38:27.097073;2022-02-13 23:25:54.009777;1;Thailand;2;PASS;PASS;PASS;PASS;268600.0
8991826;2022-02-14 03:56:44.774497;2022-02-16 07:06:43.178562;1;Italy;1;PASS;PASS;PASS;PASS;117000.0
584464;2022-02-16 08:20:24.558202;2022-02-16 08:28:24.433029;0;Thailand;3;PASS;PASS;PASS;PASS;494700.0
9322525;2022-02-16 12:44:40.633117;2022-02-16 14:05:48.582504;0;Kazakhstan;5;PASS;PASS;PASS;PASS;287000.0
6806692;2022-02-16 16:26:24.041742;2022-02-16 19:02:12.698285;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;432180.0
6370898;2022-02-16 23:04:48.230891;2022-02-17 01:47:39.507098;0;Dominican Republic;2;PASS;PASS;PASS;PASS;175200.0
2484878;2022-02-17 08:42:32.991153;2022-02-17 10:39:34.417765;0;Dominican Republic;1;PASS;PASS;PASS;PASS;93600.0
8871433;2022-02-17 16:20:22.308089;2022-02-17 17:20:55.367577;0;Dominican Republic;1;PASS;PASS;PASS;PASS;94800.0
611337;2022-02-17 18:38:09.248792;2022-02-17 19:07:41.771274;0;Russia;5;PASS;PASS;PASS;PASS;154000.0
6608388;2022-02-17 19:13:09.058191;2022-02-17 19:47:02.037438;0;Kazakhstan;3;PASS;PASS;PASS;PASS;170100.0
3030375;2022-02-17 20:10:03.014275;2022-02-17 20:20:15.598555;1;Dominican Republic;5;PASS;PASS;PASS;PASS;558000.0
2251841;2022-02-17 21:39:12.625030;2022-02-17 22:31:48.137214;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;661500.0
1168607;2022-02-18 03:55:49.385816;2022-02-18 07:29:07.732277;0;United Arab Emirates;4;PASS;PASS;PASS;PASS;558600.0
6890811;2022-02-18 07:50:50.202119;2022-02-18 07:56:08.389007;0;Kazakhstan;1;PASS;PASS;PASS;PASS;62300.0
8317970;2022-02-18 13:58:59.069782;2022-02-18 13:59:16.783610;1;Russia;1;PASS;PASS;PASS;PASS;37200.0
2446656;2022-02-18 16:23:52.046101;2022-02-18 17:49:21.387196;1;Russia;2;PASS;PASS;PASS;PASS;78400.0
4589863;2022-02-18 18:34:37.372145;2022-02-18 18:47:32.764438;0;Dominican Republic;4;PASS;PASS;PASS;PASS;451200.0
835762;2022-02-18 19:09:01.296049;2022-02-19 21:14:52.087268;1;Russia;4;PASS;PASS;PASS;PASS;147200.0
8036568;2022-02-20 05:33:40.461031;2022-02-21 00:11:49.789409;1;Russia;5;PASS;PASS;PASS;PASS;156000.0
4069184;2022-02-21 01:22:48.601548;2022-02-21 01:27:11.062773;1;Dominican Republic;3;PASS;PASS;PASS;PASS;349200.0
2674798;2022-02-21 01:38:38.218097;2022-02-21 15:54:09.024396;1;Thailand;1;PASS;PASS;PASS;PASS;130900.0
8977807;2022-02-21 20:38:18.197741;2022-02-21 20:49:50.059813;0;Thailand;3;PASS;PASS;PASS;PASS;443700.0
9161036;2022-02-22 03:17:36.535974;2022-02-22 06:20:57.872184;1;Dominican Republic;2;PASS;PASS;PASS;PASS;206400.0
2872343;2022-02-22 06:58:52.968103;2022-02-22 07:42:14.410551;1;Kazakhstan;3;PASS;PASS;PASS;PASS;161700.0
7445932;2022-02-22 12:48:40.554920;2022-02-22 19:35:59.148169;1;Italy;3;PASS;PASS;PASS;PASS;423000.0
1008660;2022-02-22 22:01:25.790534;2022-02-22 23:20:59.771404;1;Italy;5;PASS;PASS;PASS;PASS;712500.0
1432618;2022-02-23 06:29:48.871574;2022-02-23 07:27:55.673020;1;Russia;1;PASS;PASS;PASS;PASS;32000.0
8334716;2022-02-23 07:59:39.289163;2022-02-23 10:04:58.717409;0;Thailand;5;PASS;PASS;PASS;PASS;841500.0
3377601;2022-02-23 11:05:33.711761;2022-02-23 14:56:17.422970;0;Russia;5;PASS;PASS;PASS;PASS;170000.0
739976;2022-02-23 15:04:51.840402;2022-02-23 20:37:32.256535;0;United Arab Emirates;4;PASS;PASS;PASS;PASS;582120.0
2693058;2022-02-24 03:32:37.789896;2022-02-24 06:41:31.209241;1;Thailand;2;PASS;PASS;PASS;PASS;295800.0
8784496;2022-02-24 07:53:34.002126;2022-02-24 11:38:13.991689;0;Thailand;3;PASS;PASS;PASS;PASS;418200.0
6528384;2022-02-24 12:07:26.691955;2022-02-24 13:53:43.412974;1;Russia;4;PASS;PASS;PASS;PASS;142400.0
3715600;2022-02-24 18:12:23.867191;2022-02-25 00:39:15.901937;1;Thailand;1;PASS;PASS;PASS;PASS;156400.0
4640918;2022-02-25 01:17:40.947067;2022-02-25 05:18:38.199198;1;Dominican Republic;2;PASS;PASS;PASS;PASS;237600.0
1081107;2022-02-25 07:30:15.269261;2022-02-25 08:15:47.346300;0;United Arab Emirates;4;PASS;PASS;PASS;PASS;493920.0
3667829;2022-02-25 09:26:46.011501;2022-02-25 12:15:37.703896;0;Italy;2;PASS;PASS;PASS;PASS;261000.0
6310867;2022-02-25 15:22:26.919737;2022-02-25 15:58:21.782584;0;Russia;4;PASS;PASS;PASS;PASS;129600.0
2730760;2022-02-25 20:42:09.098189;2022-02-25 23:32:45.231179;0;Russia;2;PASS;PASS;PASS;PASS;72000.0
3248060;2022-02-26 06:21:42.485113;2022-02-26 09:46:19.004135;1;Dominican Republic;2;PASS;PASS;PASS;PASS;199200.0
5072928;2022-02-26 12:07:54.337056;2022-02-26 13:34:26.584625;0;Italy;2;PASS;PASS;PASS;PASS;228000.0
1194040;2022-02-26 16:42:25.384506;2022-02-26 16:49:23.671581;0;United Arab Emirates;2;PASS;PASS;PASS;PASS;288120.0
2053090;2022-02-26 18:53:51.135263;2022-02-26 23:29:15.910526;0;Kazakhstan;3;PASS;PASS;PASS;PASS;205800.0
3303901;2022-02-27 04:15:58.709195;2022-02-27 14:03:14.580390;0;Russia;2;PASS;PASS;PASS;PASS;71200.0
4598909;2022-02-27 18:02:01.704254;2022-02-27 19:50:00.170320;0;Russia;4;PASS;PASS;PASS;PASS;123200.0
2044171;2022-02-28 03:27:50.343588;2022-02-28 06:20:59.291191;1;United Arab Emirates;4;PASS;PASS;PASS;PASS;546840.0
4794095;2022-02-28 08:00:41.145542;2022-02-28 08:52:07.184678;1;Thailand;4;PASS;PASS;PASS;PASS;523600.0
6603450;2022-02-28 15:17:12.822458;2022-02-28 16:10:22.788291;0;Russia;1;PASS;PASS;PASS;PASS;35600.0
4557777;2022-02-28 16:48:27.093277;2022-02-28 18:37:08.232614;1;Italy;3;PASS;PASS;PASS;PASS;369000.0
3068176;2022-02-28 18:54:24.566672;2022-03-01 08:55:01.946656;0;Dominican Republic;3;PASS;PASS;PASS;PASS;327600.0
9606083;2022-02-10 05:08:12.148633;2022-03-01 17:39:23.452459;0;United Arab Emirates;2;PASS;PASS;PASS;PASS;258720.0
6113714;2022-03-01 21:00:13.631937;2022-03-01 21:35:50.806193;1;Russia;2;PASS;PASS;PASS;PASS;75200.0
5750112;2022-03-01 21:53:15.969270;2022-03-01 22:05:31.873334;1;United Arab Emirates;2;PASS;PASS;PASS;PASS;217560.0
2825739;2022-03-01 22:34:55.802301;2022-03-02 00:14:57.792614;1;Kazakhstan;4;PASS;PASS;PASS;PASS;268800.0
7037006;2022-03-01 19:21:14.123099;2022-03-02 03:20:45.999406;0;United Arab Emirates;1;PASS;PASS;PASS;PASS;132300.0
3717388;2022-03-02 09:09:09.705461;2022-03-02 09:28:11.092202;1;Kazakhstan;5;PASS;PASS;PASS;PASS;269500.0
1451854;2022-03-02 09:49:11.272845;2022-03-02 09:52:51.989315;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;383670.0
3552576;2022-03-02 17:24:47.017718;2022-03-02 18:26:27.784016;0;Russia;1;PASS;PASS;PASS;PASS;32800.0
899742;2022-03-02 18:27:33.266851;2022-03-02 19:02:52.458586;1;Thailand;5;PASS;PASS;PASS;PASS;816000.0
427633;2022-03-02 16:34:00.700581;2022-03-02 21:08:13.276923;1;Kazakhstan;2;PASS;PASS;PASS;PASS;121800.0
2068753;2022-03-03 02:58:07.906095;2022-03-03 04:50:49.274496;0;United Arab Emirates;5;PASS;PASS;PASS;PASS;610050.0
6948706;2022-03-03 03:44:37.119528;2022-03-03 07:37:24.302284;0;Italy;1;PASS;PASS;PASS;PASS;147000.0
4457507;2022-03-03 08:12:13.484598;2022-03-03 09:20:22.079538;0;Italy;5;PASS;PASS;PASS;PASS;607500.0
7809931;2022-03-03 10:17:16.954947;2022-03-03 13:12:26.371570;1;Thailand;4;PASS;PASS;PASS;PASS;666400.0
5581866;2022-03-03 17:11:43.289270;2022-03-03 17:55:30.185642;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;441000.0
6934769;2022-03-03 13:53:10.752990;2022-03-03 21:43:44.381051;1;Dominican Republic;1;PASS;PASS;PASS;PASS;110400.0
2963148;2022-02-11 21:15:37.238696;2022-03-04 08:04:18.493368;0;United Arab Emirates;4;PASS;PASS;PASS;PASS;529200.0
2114335;2022-03-04 11:47:54.282388;2022-03-04 14:10:27.829756;1;Thailand;3;PASS;PASS;PASS;PASS;459000.0
888243;2022-03-04 14:15:10.557736;2022-03-04 18:25:29.399920;0;Russia;1;PASS;PASS;PASS;PASS;37600.0
7801786;2022-03-04 12:17:22.845000;2022-03-04 23:39:20.279266;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;676200.0
9139997;2022-03-04 14:43:43.412646;2022-03-05 03:39:44.287727;1;Thailand;1;PASS;PASS;PASS;PASS;147900.0
8694584;2022-03-04 19:33:53.884149;2022-03-05 07:46:52.086138;0;Dominican Republic;1;PASS;PASS;PASS;PASS;115200.0
7029661;2022-03-05 09:59:05.306319;2022-03-05 13:06:34.541092;0;Russia;1;PASS;PASS;PASS;PASS;36400.0
1027008;2022-03-05 15:43:07.604757;2022-03-05 17:53:23.496099;0;Dominican Republic;1;PASS;PASS;PASS;PASS;118800.0
4823181;2022-03-05 20:43:58.316446;2022-03-05 21:38:40.934368;0;Russia;3;PASS;PASS;PASS;PASS;88800.0
2240925;2022-03-05 17:54:23.430329;2022-03-06 01:00:42.440936;1;Kazakhstan;3;PASS;PASS;PASS;PASS;182700.0
1938799;2022-03-06 02:14:08.545799;2022-03-06 05:18:30.015310;1;Italy;2;PASS;PASS;PASS;PASS;225000.0
615670;2022-03-06 02:54:36.349576;2022-03-06 08:37:46.947811;0;Dominican Republic;3;PASS;PASS;PASS;PASS;338400.0
6630392;2022-03-06 13:42:45.271727;2022-03-06 14:00:06.024573;0;United Arab Emirates;5;PASS;PASS;PASS;PASS;617400.0
4247012;2022-03-06 17:05:59.041137;2022-03-06 17:30:00.461569;0;United Arab Emirates;5;PASS;PASS;PASS;PASS;632100.0
9696482;2022-03-06 20:22:31.291218;2022-03-06 20:58:22.542103;0;Russia;4;PASS;PASS;PASS;PASS;136000.0
5290155;2022-03-06 22:35:08.870516;2022-03-06 23:24:09.112343;1;Italy;1;PASS;PASS;PASS;PASS;139500.0
2972717;2022-03-07 00:05:04.817968;2022-03-07 03:14:30.123270;1;Kazakhstan;2;PASS;PASS;PASS;PASS;113400.0
8831132;2022-03-07 04:20:26.448506;2022-03-07 05:08:06.859219;1;Thailand;2;PASS;PASS;PASS;PASS;251600.0
5982771;2022-03-07 06:07:51.277704;2022-03-07 08:58:55.803063;0;Kazakhstan;1;PASS;PASS;PASS;PASS;59500.0
4998133;2022-03-07 09:21:13.825980;2022-03-07 12:06:55.109394;1;Thailand;1;PASS;PASS;PASS;PASS;170000.0
5118088;2022-03-07 17:12:41.702672;2022-03-07 17:22:35.236872;1;Dominican Republic;1;PASS;PASS;PASS;PASS;91200.0
9435672;2022-03-07 19:53:17.613085;2022-03-07 22:38:39.819407;0;Kazakhstan;1;PASS;PASS;PASS;PASS;59500.0
1044298;2022-03-07 23:28:22.016971;2022-03-07 23:59:35.637772;1;Italy;1;PASS;PASS;PASS;PASS;123000.0
5619342;2022-03-06 18:08:23.984524;2022-03-11 04:45:28.285620;0;Russia;3;PASS;PASS;PASS;PASS;120000.0
2991097;2022-03-11 05:43:53.362143;2022-03-11 07:21:05.217459;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;676200.0
2901308;2022-03-11 09:59:05.307342;2022-03-11 12:05:54.636021;1;Italy;1;PASS;PASS;PASS;PASS;129000.0
9241150;2022-03-11 14:39:47.655439;2022-03-11 14:42:51.027308;0;Thailand;5;PASS;PASS;PASS;PASS;807500.0
2041472;2022-03-11 14:54:31.633710;2022-03-12 07:59:53.565757;0;Dominican Republic;3;PASS;PASS;PASS;PASS;327600.0
607446;2022-03-12 10:12:52.551353;2022-03-13 02:38:45.215969;1;Kazakhstan;3;PASS;PASS;PASS;PASS;168000.0
8190683;2022-03-13 04:56:03.876168;2022-03-13 05:25:57.377652;0;Russia;4;PASS;PASS;PASS;PASS;158400.0
2339613;2022-03-13 09:20:58.579957;2022-03-13 11:25:44.595069;0;Italy;2;PASS;PASS;PASS;PASS;219000.0
9977511;2022-03-13 15:39:21.180160;2022-03-13 16:24:22.442200;1;Italy;1;PASS;PASS;PASS;PASS;135000.0
742297;2022-03-13 22:59:17.078922;2022-03-13 23:41:21.994307;1;Italy;3;PASS;PASS;PASS;PASS;355500.0
1693648;2022-03-14 03:05:57.817040;2022-03-14 03:08:44.827801;1;Italy;2;PASS;PASS;PASS;PASS;273000.0
7138713;2022-03-14 03:57:22.765446;2022-03-14 05:01:30.735151;0;Dominican Republic;1;PASS;PASS;PASS;PASS;117600.0
119327;2022-03-14 07:45:36.758969;2022-03-14 22:04:14.387375;1;Dominican Republic;3;PASS;PASS;PASS;PASS;266400.0
5221481;2022-03-15 00:22:45.394180;2022-03-15 01:38:19.353074;0;United Arab Emirates;2;PASS;PASS;PASS;PASS;294000.0
886229;2022-03-15 02:25:39.668557;2022-03-15 03:13:48.851952;0;Kazakhstan;5;PASS;PASS;PASS;PASS;273000.0
6406336;2022-03-15 03:27:43.532774;2022-03-16 19:40:47.740472;0;United Arab Emirates;2;PASS;PASS;PASS;PASS;220500.0
7979535;2022-03-16 21:00:05.923931;2022-03-17 00:23:43.741472;1;Dominican Republic;5;PASS;PASS;PASS;PASS;480000.0
406339;2022-03-17 06:44:51.376833;2022-03-17 06:45:08.585509;0;United Arab Emirates;2;PASS;PASS;PASS;PASS;226380.0
4521083;2022-03-17 07:09:11.664822;2022-03-17 09:02:56.275284;0;Russia;5;PASS;PASS;PASS;PASS;158000.0
2640236;2022-03-17 09:46:31.948311;2022-03-17 22:59:07.874468;0;Kazakhstan;2;PASS;PASS;PASS;PASS;110600.0
389186;2022-03-17 23:58:19.314096;2022-03-18 00:00:33.712064;1;Thailand;4;PASS;PASS;PASS;PASS;618800.0
7300726;2022-03-18 00:30:07.769791;2022-03-18 04:14:00.616214;1;United Arab Emirates;1;PASS;PASS;PASS;PASS;129360.0
4128429;2022-03-18 06:18:53.006359;2022-03-18 08:30:19.659871;1;United Arab Emirates;5;PASS;PASS;PASS;PASS;543900.0
874382;2022-03-18 09:02:51.559680;2022-03-18 09:29:31.699630;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;343980.0
5629838;2022-03-18 10:58:21.308663;2022-03-18 11:00:07.613029;1;Dominican Republic;3;PASS;PASS;PASS;PASS;302400.0
7267550;2022-03-18 16:02:04.973108;2022-03-18 20:10:45.087389;1;United Arab Emirates;3;PASS;PASS;PASS;PASS;392490.0
6817885;2022-03-18 21:26:54.636885;2022-03-18 22:01:35.567305;1;United Arab Emirates;1;PASS;PASS;PASS;PASS;141120.0
1474672;2022-03-18 22:39:51.817070;2022-03-18 23:31:12.716180;0;Dominican Republic;1;PASS;PASS;PASS;PASS;98400.0
5536491;2022-03-19 04:28:32.807029;2022-03-19 05:49:29.718151;1;United Arab Emirates;1;PASS;PASS;PASS;PASS;133770.0
1519946;2022-03-19 08:19:46.738243;2022-03-19 10:16:08.267266;0;Dominican Republic;3;PASS;PASS;PASS;PASS;345600.0
4505166;2022-03-19 15:48:53.356451;2022-03-20 08:29:37.225180;0;Italy;2;PASS;PASS;PASS;PASS;249000.0
4623894;2022-03-20 09:14:07.160077;2022-03-20 10:06:55.369040;1;Thailand;3;PASS;PASS;PASS;PASS;377400.0
9182961;2022-03-20 14:47:21.953342;2022-03-20 16:03:41.127874;0;Dominican Republic;5;PASS;PASS;PASS;PASS;588000.0
960274;2022-03-20 16:17:00.100087;2022-03-20 22:15:47.500418;0;Thailand;2;PASS;PASS;PASS;PASS;319600.0
3442979;2022-03-20 22:53:44.555697;2022-03-20 23:26:55.930000;1;Russia;2;PASS;PASS;PASS;PASS;64800.0
3455166;2022-03-08 01:43:02.261465;2022-03-21 06:41:55.786219;0;Dominican Republic;5;PASS;PASS;PASS;PASS;450000.0
144903;2022-03-06 12:03:55.215834;2022-03-21 16:47:48.124796;1;Italy;2;PASS;PASS;PASS;PASS;222000.0
243670;2022-03-22 02:30:39.723667;2022-03-22 03:04:29.117913;0;Italy;5;PASS;PASS;PASS;PASS;667500.0
1270838;2022-03-22 09:47:28.158825;2022-03-22 10:51:35.135044;1;Kazakhstan;2;PASS;PASS;PASS;PASS;117600.0
5822401;2022-03-22 11:03:40.651827;2022-03-22 14:45:26.139096;0;Italy;2;PASS;PASS;PASS;PASS;276000.0
8491813;2022-03-22 16:06:50.058035;2022-03-22 20:47:17.703717;1;Thailand;1;PASS;PASS;PASS;PASS;159800.0
4477940;2022-03-22 23:08:50.531570;2022-03-23 00:13:12.892200;0;Dominican Republic;1;PASS;PASS;PASS;PASS;97200.0
523740;2022-03-23 03:02:33.222042;2022-03-23 04:05:34.870966;1;Italy;5;PASS;PASS;PASS;PASS;637500.0
5474235;2022-03-23 06:32:37.972398;2022-03-23 09:31:38.924393;1;Russia;2;PASS;PASS;PASS;PASS;69600.0
7186149;2022-03-23 10:48:35.550544;2022-03-23 11:24:48.875324;1;Thailand;4;PASS;PASS;PASS;PASS;639200.0
9488060;2022-03-22 12:09:52.867224;2022-03-23 14:25:25.348336;0;Dominican Republic;5;PASS;PASS;PASS;PASS;588000.0
8140066;2022-03-23 15:39:48.062921;2022-03-23 17:22:33.051526;1;Russia;2;PASS;PASS;PASS;PASS;77600.0
1528768;2022-03-22 16:15:24.186443;2022-03-23 21:06:18.083717;0;Russia;3;PASS;PASS;PASS;PASS;96000.0
3817008;2022-03-23 21:26:59.215312;2022-03-23 22:20:47.890052;0;United Arab Emirates;3;PASS;PASS;PASS;PASS;405720.0
9589562;2022-03-24 03:35:52.648606;2022-03-24 03:59:47.256766;1;Thailand;2;PASS;PASS;PASS;PASS;295800.0
4036204;2022-03-24 03:05:35.600154;2022-03-24 04:41:20.679615;1;Kazakhstan;4;PASS;PASS;PASS;PASS;218400.0
8981767;2022-03-24 07:42:21.247118;2022-03-24 07:50:51.815180;0;Russia;3;PASS;PASS;PASS;PASS;112800.0
9003988;2022-03-24 05:23:15.834964;2022-03-24 10:38:03.794722;1;Italy;1;PASS;PASS;PASS;PASS;141000.0
5969637;2022-03-24 13:01:34.864980;2022-03-24 13:58:01.304595;0;Thailand;2;PASS;PASS;PASS;PASS;295800.0
6298196;2022-03-24 12:00:34.453687;2022-03-24 16:47:12.035153;1;Kazakhstan;5;PASS;PASS;PASS;PASS;343000.0
2737928;2022-03-24 23:33:31.896526;2022-03-24 23:56:54.879335;1;Dominican Republic;4;PASS;PASS;PASS;PASS;480000.0
6945436;2022-03-24 23:39:59.242646;2022-03-25 02:58:11.541342;0;Thailand;5;PASS;PASS;PASS;PASS;680000.0
5879518;2022-03-25 04:46:26.295053;2022-03-25 05:23:11.962335;1;Kazakhstan;5;PASS;PASS;PASS;PASS;346500.0
1374816;2022-03-25 10:06:18.573981;2022-03-25 10:20:04.263764;1;Kazakhstan;2;PASS;PASS;PASS;PASS;127400.0
1005325;2022-03-25 07:55:31.797275;2022-03-25 12:01:36.694708;0;Russia;4;PASS;PASS;PASS;PASS;121600.0
2237113;2022-03-25 14:07:25.206982;2022-03-25 14:19:32.997048;0;Kazakhstan;2;PASS;PASS;PASS;PASS;138600.0
2335061;2022-03-25 14:35:04.144402;2022-03-25 17:28:35.194209;1;United Arab Emirates;2;PASS;PASS;PASS;PASS;246960.0
3609994;2022-03-25 17:35:50.837247;2022-03-25 19:48:07.992370;1;Italy;1;PASS;PASS;PASS;PASS;118500.0
6594986;2022-03-25 20:11:37.543774;2022-03-25 22:34:19.740762;1;Kazakhstan;2;PASS;PASS;PASS;PASS;126000.0
2160724;2022-03-25 23:42:02.773103;2022-03-26 01:25:40.126750;0;Kazakhstan;4;PASS;PASS;PASS;PASS;271600.0
224182;2022-03-26 03:05:41.017335;2022-03-26 03:12:57.253860;1;Dominican Republic;2;PASS;PASS;PASS;PASS;223200.0
316387;2022-03-25 08:43:24.598435;2022-03-26 06:43:43.309547;1;Russia;4;PASS;PASS;PASS;PASS;158400.0
1658733;2022-03-25 12:26:01.716170;2022-03-26 11:13:53.153700;0;Russia;1;PASS;PASS;PASS;PASS;38400.0
3676832;2022-03-26 11:35:31.830597;2022-03-26 14:48:47.695630;1;United Arab Emirates;2;PASS;PASS;PASS;PASS;220500.0
